Predicted Close value,Actual Close Value
75.39588705,34.1
44.18803373,20.85
53.7250564,110.35
47.28427213,5.24
56.52733531,17.14
27.90977691,8.47
29.34858009,4.39
-39.09979386,15.59
35.77561743,16.42
48.25860072,6.31
30.03431784,0.72
42.34915921,0.54
-46.9513764,8.16
-47.88291338,7.05
48.00966039,10.29
50.23824931,8.49
-45.51101302,9.25
9.785716657,35.33
18.67186216,-0.7
43.566646,1.72
42.85346467,2.38
47.0105589,5.22
-31.72478723,23.21
53.7621773,11.81
-35.04431922,19.95
-20.1574021,5.2
6.897202131,61.76
39.81839454,0.38
43.26680077,3.47
57.25381885,15.73
121.0938235,119.71
150.904093,108.22
42.72081197,0.851
20.07918538,0.61
-53.66263744,1.32
97.32521767,109.69
44.84064703,37.67
16.0345477,4.77
-49.87349719,4.86
39.55385492,0.84
-44.94736255,9.11
43.63825096,1.7
234.6195974,214.3
42.7419386,1.1
76.7867429,101.08
-44.95475269,9.87
7.047937334,61.1
30.58892782,0.325
-32.38808717,22.72
38.13654866,0.933
-0.588502537,51.69
44.0637915,2.15
-6.758390354,47.64
21.29226236,7.29
58.96683701,54.72
-28.66204441,26.54
36.97685299,28.89
124.9574318,84.93
-34.80289994,19.59
49.42068734,7.44
47.44835901,8.16
449.58309,512.33
-23.277661,2.03
47.34634185,10.17
41.92809103,34.76
42.38294084,0.56
42.30019091,1.52
16.74673732,15.01
-16.85597889,37.54
59.03238995,17.41
63.33510132,119.69
41.96734742,8.53
47.93890629,6
-15.36476239,10.09
35.91259691,0.85
42.77909887,0.82
101.3258529,60.09
42.13224208,0.3
-52.38871635,2.41
39.99876989,4.88
17.90551442,71.88
77.68474429,36.4
95.95053315,79.25
89.57905304,44.95
-14.10720202,40.88
44.53299657,2.67
29.23824565,0.806
50.79673234,8.84
17.50236254,20.34
42.80145189,0.96
-35.98415802,19.15
-0.391349197,25.17
43.42229269,1.6
-21.38202977,33.3
-29.93754619,25.4
49.92139979,8.38
-21.05765861,34.47
808.086796,851.63
-32.18403164,23.5
42.90191946,4.51
52.32210007,10.06
42.56629164,0.72
18.74639906,26.18
66.49815844,24.91
96.50776072,54.57
-52.05822826,2.96
-11.11518858,14.43
43.67417743,1.79
26.58330581,82.61
-52.74944137,2.27
19.42866772,4.48
42.57798276,0.76
43.78793644,5.49
42.53855712,0.684
40.79603316,2.22
58.71604417,19.32
-5.963998688,48.72
-41.12752232,14.2
44.77746429,2.69
407.3626183,361.83
43.46388272,1.62
-12.0718804,43.51
-19.80398382,34.76
65.72864894,23.85
86.82825628,54.63
-34.48963624,20.12
54.39727273,12.36
42.99729226,1.12
40.2784615,0.66
71.92104815,30.19
23.24771956,3.83
43.14255992,1.26
-40.35529239,14.78
58.73177904,33.79
42.62557297,0.8
42.2154084,3.92
135.1280039,188.6
43.15449372,1.3
38.45522661,1.05
42.89409996,1.04
41.19388839,2.45
183.4421044,148.75
-49.42579204,5.64
57.5294816,82.2
209.7540754,180.34
209.5523007,174.25
-44.26861921,10.94
48.98151846,9.75
42.8328225,1.01
96.71583325,53.55
50.97967913,42.91
-44.77395047,10.44
43.20807789,13.05
-46.39461138,8.3
42.71662484,0.865
88.2353424,46.57
43.52027204,2.37
-52.84359636,2.21
42.34011008,0.51
53.96960602,20.43
-44.49604901,10.59
43.74487983,1.68
38.53723907,1.22
154.5477537,211.28
57.60737761,15.87
-9.448478085,45.49
43.40957452,14.29
102.0898171,75.65
-53.86919164,1.163
54.42903455,12.93
36.5841949,1.05
-50.43837607,4.66
48.57741842,6.59
-25.08088243,0.2
57.63803946,15.73
184.6719985,148.94
5.50341156,59.42
7.827958069,29.97
47.27947802,74.56
183.2397456,143.9
41.12757986,0.4
300.0838874,294.13
34.16984336,6.37
80.91748645,53.71
94.81136771,61.23
-10.54502168,44.53
55.86242386,13.17
45.62107603,37.86
36.75819841,4.57
-19.61540078,5.72
-29.35384521,25.05
-45.47415404,8.45
172.552977,226.15
42.97084549,1.1
129.6427466,148.49
41.9023657,0.08
-18.93456556,35.79
38.17711515,1.15
-40.28683581,14.64
160.0764576,118.74
49.20416497,102.83
-32.55910476,22.77
43.27411297,1.49
-6.584797305,49.04
108.4438472,164.74
25.58800285,50.87
23.25729776,0.95
34.35979262,0.91
173.354476,151.52
-33.09451905,21.97
-38.13854963,16.36
-42.4299722,12.42
-20.80769003,33.61
-31.03339285,23.7
44.29968274,2.1003
-54.41310099,0.56
-24.01222633,31.27
-21.30285007,32.99
-1.325217852,3.03
-54.42904378,0.529
338.6968714,322.77
196.7825,174.94
42.92348614,1.11
53.53669809,33.71
32.23515104,8.74
53.55920578,23.95
